Timestamp,Animal,Temperature,Outdoor_Temperature,Humidity,Wind_Speed,Horizontal_Inlet1_Damper_Position,Vertical_Inlet1_Position,Stepless_Gear1,Stepless_Variable_Fan1,Vertical_Multi_Gear1,Vertical_Multi_Gear2,Vertical_Multi_Gear3,trend,daily,weekly
2024-01-28 02:00:00,450.0,10.468849552857142,2.019290919714286,54.59715982285714,0.0,9.367508441,0.0,22.400000689999995,29.46666777,0.0,0.0,0.0,57.907964628334696,-1.065397839990691,0.9797459922370185
2024-01-28 02:30:00,450.0,10.25327101,1.7889886636,54.615756766,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.90698680913304,-0.6571056632110016,0.9664452585117241
2024-01-28 03:00:00,450.0,10.06587939,1.5549849131666666,54.242055105,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.906008989931394,-0.28147565574810374,0.9526415063930102
2024-01-28 03:30:00,450.0,9.8936543345,0.8722484306666667,54.249782885,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.90503117072974,0.05833637913219661,0.9383811468327419
2024-01-28 04:00:00,450.0,9.794830403666667,0.5372547626666667,54.64798915666666,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.9040533515281,0.36397635745549717,0.9237112232766529
2024-01-28 04:30:00,450.0,9.686869298,-0.6845456528333332,54.97277017666666,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.903075532326454,0.6417564095613565,0.9086792483489515
2024-01-28 05:00:00,450.0,9.532601774666666,-2.324827559,55.35622897166667,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.902097713124796,0.9014076481506903,0.8933330391641476
2024-01-28 05:30:00,450.0,9.4213774576,-2.8006110136,55.32256595599999,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.90111989392315,1.1535707762301672,0.8777205519892389
2024-01-28 06:00:00,450.0,9.324507774142855,-2.562780146,55.52764922285714,0.0,9.367508441,0.0,22.400000689999995,29.46666777,0.0,0.0,0.0,57.9001420747215,1.4063393508401412,0.8618897166650196
2024-01-28 06:30:00,450.0,9.239685283,-2.46465486425,56.1078937325,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.89916425551986,1.6616200095683429,0.8458882713592434
2024-01-28 07:00:00,450.0,9.21048497425,-2.739813975,56.82000479,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.8981864363182,1.9123514431288462,0.8297635982569745
2024-01-28 07:30:00,450.0,9.1665124575,-3.3355634325000003,57.14043955333333,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.897208617116554,2.1416138152191873,0.8135625606590693
2024-01-28 08:00:00,450.0,9.132782285,-3.573593363333333,57.30187535666667,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.896230797914896,2.324325504738121,0.797331342072443
2024-01-28 08:30:00,450.0,9.114039443,-3.4941781483333334,57.207108703333326,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.89525297871325,2.4316221332374095,0.7811152877808527
2024-01-28 09:00:00,450.0,9.068556110666666,-3.9293370655,57.32249482166666,0.0,9.367508441,0.0,22.40000069,29.46666777,0.0,0.0,0.0,57.8942751595116,2.437286160955148,0.7649587495133073
2024-01-28 09:30:00,450.0,8.9900979434,-4.6770874154,57.53178577600001,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.89329734030996,2.324935955946256,0.7489049335643677
2024-01-28 10:00:00,450.0,8.906916687199999,-4.945831151,57.610405166,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.8923195211083,2.094282163458939,0.7329957530369035
2024-01-28 10:30:00,450.0,8.829443238,-3.8883015342,57.582430522,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.891341701906654,1.7647531690917848,0.7172716845964535
2024-01-28 11:00:00,450.0,8.7605153066,-3.1287133362,57.853426034,0.0,9.367508441,0.0,22.40000069,29.466667770000004,0.0,0.0,0.0,57.890363882705,1.375221855118383,0.7017716302337409
